2017-03-28 17:08:30,117 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsFaultLog null
2017-03-28 17:10:25,255 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write fault to faultlog: ProblemNotificationXml [problem=signalIsLost, severity=NonAlarmed, toString()=MwtNotificationBase [getType()=ProblemNotificationXml, nodeName=sendatesim10, counter=9625, timeStamp=20170328171024.0Z, objectId=LP-MWPS-ifIndex1]]
2017-03-28 17:10:25,255 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsFaultLog null
2017-03-28 17:10:25,257 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsFaultLog AVsVd8_nEF8tR-Yqvwht
2017-03-28 17:10:25,257 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Remove fault from currentlog: ProblemNotificationXml [problem=signalIsLost, severity=NonAlarmed, toString()=MwtNotificationBase [getType()=ProblemNotificationXml, nodeName=sendatesim10, counter=9625, timeStamp=20170328171024.0Z, objectId=LP-MWPS-ifIndex1]]
2017-03-28 17:10:25,258 | TRACE | oupCloseable-3-3 | NetconfDeviceCommunicator        | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Notification received: <notification xmlns="urn:ietf:params:xml:ns:netconf:notification:1.0">
  <eventTime>2017-03-28T15:10:24Z</eventTime>
  <AttributeValueChangedNotification xmlns="uri:onf:MicrowaveModel-Notifications">
    <counter>9625</counter>
    <timeStamp>20170328171024.7Z</timeStamp>
    <objectIdRef>LP-MWPS-ifIndex1</objectIdRef>
    <attributeName>airInterfaceStatus/modulationCur</attributeName>
    <newValue>128</newValue>
  </AttributeValueChangedNotification>
</notification>

2017-03-28 17:10:25,258 | DEBUG | oupCloseable-3-3 | NotificationHandler              | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Forwarding notification org.opendaylight.netconf.sal.connect.netconf.schema.mapping.NetconfMessageTransformer$NetconfDeviceNotification@189072f0
2017-03-28 17:10:25,258 | TRACE | oupCloseable-3-3 | KeepaliveSalFacade               | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Resetting netconf keepalive timer
2017-03-28 17:10:25,258 | TRACE | oupCloseable-3-3 | KeepaliveSalFacade               | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Scheduling next keepalive in 120 SECONDS
2017-03-28 17:10:25,258 | DEBUG | oupCloseable-3-3 | MicrowaveEventListener           | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Got event of type :: AttributeValueChangedNotification
2017-03-28 17:10:25,259 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write event: MwtNotificationBase [getType()=AttributeValueChangedNotificationXml, nodeName=sendatesim10, counter=9625, timeStamp=20170328171024.0Z, objectId=LP-MWPS-ifIndex1]
2017-03-28 17:10:25,259 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsEventBase null
2017-03-28 17:10:25,260 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsEventBase AVsVd8_rEF8tR-Yqvwhu
2017-03-28 17:10:27,256 | TRACE | oupCloseable-3-3 | NetconfDeviceCommunicator        | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Notification received: <notification xmlns="urn:ietf:params:xml:ns:netconf:notification:1.0">
  <eventTime>2017-03-28T15:10:26Z</eventTime>
  <ProblemNotification xmlns="uri:onf:MicrowaveModel-Notifications">
    <counter>9626</counter>
    <timeStamp>20170328171026.8Z</timeStamp>
    <objectIdRef>LP-MWPS-ifIndex1</objectIdRef>
    <problem>rslIsExceeded</problem>
    <severity>major</severity>
  </ProblemNotification>
</notification>

2017-03-28 17:10:27,256 | DEBUG | oupCloseable-3-3 | NotificationHandler              | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Forwarding notification org.opendaylight.netconf.sal.connect.netconf.schema.mapping.NetconfMessageTransformer$NetconfDeviceNotification@3948d077
2017-03-28 17:10:27,256 | TRACE | oupCloseable-3-3 | KeepaliveSalFacade               | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Resetting netconf keepalive timer
2017-03-28 17:10:27,256 | TRACE | oupCloseable-3-3 | KeepaliveSalFacade               | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Scheduling next keepalive in 120 SECONDS
2017-03-28 17:10:27,256 | DEBUG | oupCloseable-3-3 | MicrowaveEventListener           | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Got event of type :: ProblemNotification
2017-03-28 17:10:27,257 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write fault to faultlog: ProblemNotificationXml [problem=rslIsExceeded, severity=Major, toString()=MwtNotificationBase [getType()=ProblemNotificationXml, nodeName=sendatesim10, counter=9626, timeStamp=20170328171026.0Z, objectId=LP-MWPS-ifIndex1]]
2017-03-28 17:10:27,257 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsFaultLog null
2017-03-28 17:10:27,259 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsFaultLog AVsVd9e5EF8tR-Yqvwhv
2017-03-28 17:10:27,259 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write fault to currentlog: ProblemNotificationXml [problem=rslIsExceeded, severity=Major, toString()=MwtNotificationBase [getType()=ProblemNotificationXml, nodeName=sendatesim10, counter=9626, timeStamp=20170328171026.0Z, objectId=LP-MWPS-ifIndex1]]
2017-03-28 17:10:27,259 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsFaultCurrent sendatesim10/LP-MWPS-ifIndex1/rslIsExceeded
2017-03-28 17:10:27,260 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsFaultCurrent sendatesim10/LP-MWPS-ifIndex1/rslIsExceeded
2017-03-28 17:10:27,260 | TRACE | oupCloseable-3-3 | NetconfDeviceCommunicator        | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Notification received: <notification xmlns="urn:ietf:params:xml:ns:netconf:notification:1.0">
  <eventTime>2017-03-28T15:10:26Z</eventTime>
  <AttributeValueChangedNotification xmlns="uri:onf:MicrowaveModel-Notifications">
    <counter>9626</counter>
    <timeStamp>20170328171026.8Z</timeStamp>
    <objectIdRef>LP-MWPS-ifIndex1</objectIdRef>
    <attributeName>airInterfaceStatus/modulationCur</attributeName>
    <newValue>128</newValue>
  </AttributeValueChangedNotification>
</notification>

2017-03-28 17:10:27,260 | DEBUG | oupCloseable-3-3 | NotificationHandler              | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Forwarding notification org.opendaylight.netconf.sal.connect.netconf.schema.mapping.NetconfMessageTransformer$NetconfDeviceNotification@13718ec2
2017-03-28 17:10:27,260 | TRACE | oupCloseable-3-3 | KeepaliveSalFacade               | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Resetting netconf keepalive timer
2017-03-28 17:10:27,261 | TRACE | oupCloseable-3-3 | KeepaliveSalFacade               | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Scheduling next keepalive in 120 SECONDS
2017-03-28 17:10:27,261 | DEBUG | oupCloseable-3-3 | MicrowaveEventListener           | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Got event of type :: AttributeValueChangedNotification
2017-03-28 17:10:27,261 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write event: MwtNotificationBase [getType()=AttributeValueChangedNotificationXml, nodeName=sendatesim10, counter=9626, timeStamp=20170328171026.0Z, objectId=LP-MWPS-ifIndex1]
2017-03-28 17:10:27,261 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsEventBase null
2017-03-28 17:10:27,262 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsEventBase AVsVd9e9EF8tR-Yqvwhw
2017-03-28 17:10:29,258 | TRACE | oupCloseable-3-3 | NetconfDeviceCommunicator        | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Notification received: <notification xmlns="urn:ietf:params:xml:ns:netconf:notification:1.0">
  <eventTime>2017-03-28T15:10:28Z</eventTime>
  <ProblemNotification xmlns="uri:onf:MicrowaveModel-Notifications">
    <counter>9627</counter>
    <timeStamp>20170328171028.8Z</timeStamp>
    <objectIdRef>LP-MWPS-ifIndex1</objectIdRef>
    <problem>rslIsExceeded</problem>
    <severity>non-alarmed</severity>
  </ProblemNotification>
</notification>

2017-03-28 17:10:29,258 | DEBUG | oupCloseable-3-3 | NotificationHandler              | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Forwarding notification org.opendaylight.netconf.sal.connect.netconf.schema.mapping.NetconfMessageTransformer$NetconfDeviceNotification@1b26470a
2017-03-28 17:10:29,258 | TRACE | oupCloseable-3-3 | KeepaliveSalFacade               | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Resetting netconf keepalive timer
2017-03-28 17:10:29,258 | TRACE | oupCloseable-3-3 | KeepaliveSalFacade               | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Scheduling next keepalive in 120 SECONDS
2017-03-28 17:10:29,258 | DEBUG | oupCloseable-3-3 | MicrowaveEventListener           | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Got event of type :: ProblemNotification
2017-03-28 17:10:29,259 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write fault to faultlog: ProblemNotificationXml [problem=rslIsExceeded, severity=NonAlarmed, toString()=MwtNotificationBase [getType()=ProblemNotificationXml, nodeName=sendatesim10, counter=9627, timeStamp=20170328171028.0Z, objectId=LP-MWPS-ifIndex1]]
2017-03-28 17:10:29,259 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsFaultLog null
2017-03-28 17:10:29,261 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsFaultLog AVsVd9-LEF8tR-Yqvwhx
2017-03-28 17:10:29,261 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Remove fault from currentlog: ProblemNotificationXml [problem=rslIsExceeded, severity=NonAlarmed, toString()=MwtNotificationBase [getType()=ProblemNotificationXml, nodeName=sendatesim10, counter=9627, timeStamp=20170328171028.0Z, objectId=LP-MWPS-ifIndex1]]
2017-03-28 17:10:29,262 | TRACE | oupCloseable-3-3 | NetconfDeviceCommunicator        | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Notification received: <notification xmlns="urn:ietf:params:xml:ns:netconf:notification:1.0">
  <eventTime>2017-03-28T15:10:28Z</eventTime>
  <AttributeValueChangedNotification xmlns="uri:onf:MicrowaveModel-Notifications">
    <counter>9627</counter>
    <timeStamp>20170328171028.8Z</timeStamp>
    <objectIdRef>LP-MWPS-ifIndex1</objectIdRef>
    <attributeName>airInterfaceStatus/modulationCur</attributeName>
    <newValue>128</newValue>
  </AttributeValueChangedNotification>
</notification>

2017-03-28 17:10:29,262 | DEBUG | oupCloseable-3-3 | NotificationHandler              | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Forwarding notification org.opendaylight.netconf.sal.connect.netconf.schema.mapping.NetconfMessageTransformer$NetconfDeviceNotification@256b94d2
2017-03-28 17:10:29,262 | TRACE | oupCloseable-3-3 | KeepaliveSalFacade               | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Resetting netconf keepalive timer
2017-03-28 17:10:29,262 | TRACE | oupCloseable-3-3 | KeepaliveSalFacade               | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Scheduling next keepalive in 120 SECONDS
2017-03-28 17:10:29,262 | DEBUG | oupCloseable-3-3 | MicrowaveEventListener           | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Got event of type :: AttributeValueChangedNotification
2017-03-28 17:10:29,263 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write event: MwtNotificationBase [getType()=AttributeValueChangedNotificationXml, nodeName=sendatesim10, counter=9627, timeStamp=20170328171028.0Z, objectId=LP-MWPS-ifIndex1]
2017-03-28 17:10:29,263 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsEventBase null
2017-03-28 17:10:29,264 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsEventBase AVsVd9-PEF8tR-Yqvwhy
2017-03-28 17:10:31,260 | TRACE | oupCloseable-3-3 | NetconfDeviceCommunicator        | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Notification received: <notification xmlns="urn:ietf:params:xml:ns:netconf:notification:1.0">
  <eventTime>2017-03-28T15:10:30Z</eventTime>
  <ProblemNotification xmlns="uri:onf:MicrowaveModel-Notifications">
    <counter>9628</counter>
    <timeStamp>20170328171030.9Z</timeStamp>
    <objectIdRef>LP-MWPS-ifIndex1</objectIdRef>
    <problem>temperatureIsExceeded</problem>
    <severity>minor</severity>
  </ProblemNotification>
</notification>

2017-03-28 17:10:31,260 | DEBUG | oupCloseable-3-3 | NotificationHandler              | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Forwarding notification org.opendaylight.netconf.sal.connect.netconf.schema.mapping.NetconfMessageTransformer$NetconfDeviceNotification@13fc21be
2017-03-28 17:10:31,260 | TRACE | oupCloseable-3-3 | KeepaliveSalFacade               | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Resetting netconf keepalive timer
2017-03-28 17:10:31,260 | TRACE | oupCloseable-3-3 | KeepaliveSalFacade               | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Scheduling next keepalive in 120 SECONDS
2017-03-28 17:10:31,261 | DEBUG | oupCloseable-3-3 | MicrowaveEventListener           | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Got event of type :: ProblemNotification
2017-03-28 17:10:31,262 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write fault to faultlog: ProblemNotificationXml [problem=temperatureIsExceeded, severity=Minor, toString()=MwtNotificationBase [getType()=ProblemNotificationXml, nodeName=sendatesim10, counter=9628, timeStamp=20170328171030.0Z, objectId=LP-MWPS-ifIndex1]]
2017-03-28 17:10:31,262 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsFaultLog null
2017-03-28 17:10:31,263 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsFaultLog AVsVd-deEF8tR-Yqvwhz
2017-03-28 17:10:31,263 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write fault to currentlog: ProblemNotificationXml [problem=temperatureIsExceeded, severity=Minor, toString()=MwtNotificationBase [getType()=ProblemNotificationXml, nodeName=sendatesim10, counter=9628, timeStamp=20170328171030.0Z, objectId=LP-MWPS-ifIndex1]]
2017-03-28 17:10:31,263 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsFaultCurrent sendatesim10/LP-MWPS-ifIndex1/temperatureIsExceeded
2017-03-28 17:10:31,264 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsFaultCurrent sendatesim10/LP-MWPS-ifIndex1/temperatureIsExceeded
2017-03-28 17:10:31,264 | TRACE | oupCloseable-3-3 | NetconfDeviceCommunicator        | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Notification received: <notification xmlns="urn:ietf:params:xml:ns:netconf:notification:1.0">
  <eventTime>2017-03-28T15:10:31Z</eventTime>
  <AttributeValueChangedNotification xmlns="uri:onf:MicrowaveModel-Notifications">
    <counter>9628</counter>
    <timeStamp>20170328171030.9Z</timeStamp>
    <objectIdRef>LP-MWPS-ifIndex1</objectIdRef>
    <attributeName>airInterfaceStatus/modulationCur</attributeName>
    <newValue>128</newValue>
  </AttributeValueChangedNotification>
</notification>

2017-03-28 17:10:31,265 | DEBUG | oupCloseable-3-3 | NotificationHandler              | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Forwarding notification org.opendaylight.netconf.sal.connect.netconf.schema.mapping.NetconfMessageTransformer$NetconfDeviceNotification@28d6b5d2
2017-03-28 17:10:31,265 | TRACE | oupCloseable-3-3 | KeepaliveSalFacade               | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Resetting netconf keepalive timer
2017-03-28 17:10:31,265 | TRACE | oupCloseable-3-3 | KeepaliveSalFacade               | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Scheduling next keepalive in 120 SECONDS
2017-03-28 17:10:31,265 | DEBUG | oupCloseable-3-3 | MicrowaveEventListener           | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Got event of type :: AttributeValueChangedNotification
